Date,County,Vehicle Primary Use,BEV Registered,PHEV Registerd,EV Total,Non-EV Total,Total Vehicles,Percent EV
12/31/2022,Walla Walla,Passenger,202,106,308,35643,35951,0.86
12/31/2022,Walla Walla,Truck,3,0,3,13847,13850,0.02
1/31/2023,Walla Walla,Truck,3,0,3,13824,13827,0.02
1/31/2023,Walla Walla,Passenger,204,107,311,35654,35965,0.86
2/28/2023,Walla Walla,Truck,3,0,3,13758,13761,0.02
2/28/2023,Walla Walla,Passenger,207,109,316,35523,35839,0.88
3/31/2023,Walla Walla,Truck,5,0,5,13674,13679,0.04
3/31/2023,Walla Walla,Passenger,210,112,322,35225,35547,0.91
4/30/2023,Walla Walla,Passenger,214,115,329,34972,35301,0.93
4/30/2023,Walla Walla,Truck,5,0,5,13554,13559,0.04
5/31/2023,Walla Walla,Passenger,215,115,330,34574,34904,0.95
5/31/2023,Walla Walla,Truck,5,0,5,13422,13427,0.04
1/31/2017,Whatcom,Passenger,383,141,524,141888,142412,0.37
1/31/2017,Whatcom,Truck,2,0,2,41337,41339,0
2/28/2017,Whatcom,Truck,2,0,2,41328,41330,0
2/28/2017,Whatcom,Passenger,401,146,547,141891,142438,0.38
3/31/2017,Whatcom,Passenger,416,156,572,142239,142811,0.4
3/31/2017,Whatcom,Truck,2,0,2,41396,41398,0
4/30/2017,Whatcom,Passenger,441,159,600,142464,143064,0.42
4/30/2017,Whatcom,Truck,2,0,2,41450,41452,0
5/31/2017,Whatcom,Truck,2,0,2,41519,41521,0
5/31/2017,Whatcom,Passenger,455,167,622,142690,143312,0.43
6/30/2017,Whatcom,Passenger,462,175,637,143065,143702,0.44
6/30/2017,Whatcom,Truck,2,0,2,41620,41622,0
7/31/2017,Whatcom,Passenger,474,179,653,143190,143843,0.45
7/31/2017,Whatcom,Truck,2,0,2,41661,41663,0
8/31/2017,Whatcom,Truck,2,0,2,41764,41766,0
8/31/2017,Whatcom,Passenger,481,182,663,143563,144226,0.46
9/30/2017,Whatcom,Passenger,496,190,686,143859,144545,0.47
9/30/2017,Whatcom,Truck,2,0,2,41837,41839,0
10/31/2017,Whatcom,Passenger,510,202,712,144316,145028,0.49
10/31/2017,Whatcom,Truck,2,0,2,41876,41878,0
11/30/2017,Whatcom,Truck,1,0,1,41929,41930,0
11/30/2017,Whatcom,Passenger,524,214,738,144659,145397,0.51
12/31/2017,Whatcom,Passenger,532,227,759,145194,145953,0.52
12/31/2017,Whatcom,Truck,1,0,1,42013,42014,0
1/31/2018,Whatcom,Truck,1,0,1,42066,42067,0
1/31/2018,Whatcom,Passenger,548,238,786,145509,146295,0.54
2/28/2018,Whatcom,Passenger,556,249,805,145577,146382,0.55
2/28/2018,Whatcom,Truck,1,0,1,42035,42036,0
3/31/2018,Whatcom,Passenger,574,260,834,146115,146949,0.57
3/31/2018,Whatcom,Truck,2,0,2,42066,42068,0
4/30/2018,Whatcom,Passenger,593,269,862,146610,147472,0.58
4/30/2018,Whatcom,Truck,2,0,2,42118,42120,0
5/31/2018,Whatcom,Passenger,612,281,893,147196,148089,0.6
5/31/2018,Whatcom,Truck,2,0,2,42188,42190,0
6/30/2018,Whatcom,Truck,2,0,2,42282,42284,0
6/30/2018,Whatcom,Passenger,631,301,932,147658,148590,0.63
7/31/2018,Whatcom,Truck,2,0,2,42311,42313,0
7/31/2018,Whatcom,Passenger,637,318,955,147986,148941,0.64
8/31/2018,Whatcom,Passenger,653,321,974,148268,149242,0.65
8/31/2018,Whatcom,Truck,2,0,2,42391,42393,0
9/30/2018,Whatcom,Passenger,666,335,1001,148507,149508,0.67
9/30/2018,Whatcom,Truck,2,0,2,42431,42433,0
10/31/2018,Whatcom,Passenger,700,341,1041,148811,149852,0.69
10/31/2018,Whatcom,Truck,2,0,2,42553,42555,0
11/30/2018,Whatcom,Passenger,730,355,1085,149139,150224,0.72
11/30/2018,Whatcom,Truck,2,0,2,42654,42656,0
12/31/2018,Whatcom,Passenger,757,371,1128,149451,150579,0.75
12/31/2018,Whatcom,Truck,2,0,2,42663,42665,0
1/31/2019,Whatcom,Passenger,778,375,1153,149714,150867,0.76
1/31/2019,Whatcom,Truck,2,0,2,42739,42741,0
2/28/2019,Whatcom,Truck,2,0,2,42708,42710,0
2/28/2019,Whatcom,Passenger,785,380,1165,149646,150811,0.77
3/31/2019,Whatcom,Passenger,792,386,1178,149752,150930,0.78
3/31/2019,Whatcom,Truck,2,0,2,42726,42728,0
4/30/2019,Whatcom,Truck,2,0,2,42775,42777,0
4/30/2019,Whatcom,Passenger,823,394,1217,150087,151304,0.8
5/31/2019,Whatcom,Passenger,837,413,1250,150445,151695,0.82
5/31/2019,Whatcom,Truck,2,0,2,42826,42828,0
6/30/2019,Whatcom,Truck,2,0,2,42913,42915,0
6/30/2019,Whatcom,Passenger,853,428,1281,150716,151997,0.84
7/31/2019,Whatcom,Passenger,883,436,1319,151120,152439,0.87
7/31/2019,Whatcom,Truck,2,0,2,42932,42934,0
8/31/2019,Whatcom,Passenger,902,450,1352,151218,152570,0.89
8/31/2019,Whatcom,Truck,2,0,2,43002,43004,0
9/30/2019,Whatcom,Passenger,922,460,1382,151342,152724,0.9
9/30/2019,Whatcom,Truck,2,0,2,43034,43036,0
10/31/2019,Whatcom,Passenger,949,470,1419,151483,152902,0.93
10/31/2019,Whatcom,Truck,2,0,2,43098,43100,0
11/30/2019,Whatcom,Truck,2,0,2,43151,43153,0
11/30/2019,Whatcom,Passenger,964,470,1434,151599,153033,0.94
12/31/2019,Whatcom,Truck,2,0,2,43191,43193,0
12/31/2019,Whatcom,Passenger,987,478,1465,151714,153179,0.96
1/31/2020,Whatcom,Passenger,1032,487,1519,151809,153328,0.99
1/31/2020,Whatcom,Truck,3,0,3,43231,43234,0.01
2/29/2020,Whatcom,Passenger,1042,487,1529,151625,153154,1
2/29/2020,Whatcom,Truck,3,0,3,43148,43151,0.01
3/31/2020,Whatcom,Truck,3,0,3,43027,43030,0.01
3/31/2020,Whatcom,Passenger,1057,491,1548,151229,152777,1.01
4/30/2020,Whatcom,Truck,3,0,3,42834,42837,0.01
4/30/2020,Whatcom,Passenger,1058,491,1549,150146,151695,1.02
5/31/2020,Whatcom,Passenger,1060,497,1557,149308,150865,1.03
5/31/2020,Whatcom,Truck,3,0,3,42848,42851,0.01
6/30/2020,Whatcom,Passenger,1064,500,1564,149256,150820,1.04
6/30/2020,Whatcom,Truck,3,0,3,43008,43011,0.01
7/31/2020,Whatcom,Passenger,1091,501,1592,149340,150932,1.05
7/31/2020,Whatcom,Truck,3,0,3,43158,43161,0.01
8/31/2020,Whatcom,Passenger,1111,513,1624,149210,150834,1.08
8/31/2020,Whatcom,Truck,3,0,3,43277,43280,0.01
9/30/2020,Whatcom,Passenger,1140,526,1666,149410,151076,1.1
9/30/2020,Whatcom,Truck,3,0,3,43386,43389,0.01
10/31/2020,Whatcom,Truck,3,0,3,43458,43461,0.01
10/31/2020,Whatcom,Passenger,1169,532,1701,149678,151379,1.12
11/30/2020,Whatcom,Truck,3,0,3,43480,43483,0.01
11/30/2020,Whatcom,Passenger,1203,535,1738,149746,151484,1.15
12/31/2020,Whatcom,Passenger,1218,551,1769,150042,151811,1.17
12/31/2020,Whatcom,Truck,3,0,3,43539,43542,0.01
1/31/2021,Whatcom,Passenger,1253,565,1818,150097,151915,1.2
1/31/2021,Whatcom,Truck,3,0,3,43597,43600,0.01
2/28/2021,Whatcom,Passenger,1277,573,1850,150048,151898,1.22
2/28/2021,Whatcom,Truck,3,0,3,43630,43633,0.01
3/31/2021,Whatcom,Passenger,1298,577,1875,150458,152333,1.23
3/31/2021,Whatcom,Truck,4,0,4,43777,43781,0.01
4/30/2021,Whatcom,Truck,4,0,4,43864,43868,0.01
4/30/2021,Whatcom,Passenger,1355,583,1938,151171,153109,1.27
5/31/2021,Whatcom,Passenger,1386,597,1983,151003,152986,1.3
5/31/2021,Whatcom,Truck,4,0,4,43868,43872,0.01
6/30/2021,Whatcom,Passenger,1419,603,2022,150860,152882,1.32
6/30/2021,Whatcom,Truck,4,0,4,43907,43911,0.01
7/31/2021,Whatcom,Passenger,1475,619,2094,150682,152776,1.37
7/31/2021,Whatcom,Truck,4,0,4,43865,43869,0.01
8/31/2021,Whatcom,Truck,4,0,4,43869,43873,0.01
8/31/2021,Whatcom,Passenger,1520,629,2149,150516,152665,1.41
9/30/2021,Whatcom,Passenger,1540,642,2182,150570,152752,1.43
9/30/2021,Whatcom,Truck,4,0,4,43816,43820,0.01
10/31/2021,Whatcom,Passenger,1581,647,2228,150455,152683,1.46
10/31/2021,Whatcom,Truck,4,0,4,43780,43784,0.01
11/30/2021,Whatcom,Truck,4,0,4,43703,43707,0.01
11/30/2021,Whatcom,Passenger,1611,660,2271,150252,152523,1.49
12/31/2021,Whatcom,Passenger,1643,673,2316,150018,152334,1.52
12/31/2021,Whatcom,Truck,4,0,4,43696,43700,0.01
1/31/2022,Whatcom,Passenger,1665,673,2338,149554,151892,1.54
1/31/2022,Whatcom,Truck,3,0,3,43615,43618,0.01
2/28/2022,Whatcom,Truck,4,0,4,43610,43614,0.01
2/28/2022,Whatcom,Passenger,1690,685,2375,149376,151751,1.57
3/31/2022,Whatcom,Passenger,1735,695,2430,149262,151692,1.6
3/31/2022,Whatcom,Truck,4,0,4,43548,43552,0.01
4/30/2022,Whatcom,Passenger,1775,717,2492,149107,151599,1.64
4/30/2022,Whatcom,Truck,4,0,4,43462,43466,0.01
5/31/2022,Whatcom,Passenger,1799,729,2528,148965,151493,1.67
5/31/2022,Whatcom,Truck,5,0,5,43380,43385,0.01
6/30/2022,Whatcom,Passenger,1814,737,2551,149055,151606,1.68
6/30/2022,Whatcom,Truck,7,0,7,43371,43378,0.02
7/31/2022,Whatcom,Truck,11,0,11,43232,43243,0.03
7/31/2022,Whatcom,Passenger,1863,753,2616,148847,151463,1.73
8/31/2022,Whatcom,Truck,13,0,13,43152,43165,0.03
8/31/2022,Whatcom,Passenger,1912,765,2677,148924,151601,1.77
9/30/2022,Whatcom,Truck,14,0,14,43111,43125,0.03
9/30/2022,Whatcom,Passenger,1948,770,2718,148821,151539,1.79
10/31/2022,Whatcom,Truck,20,0,20,43103,43123,0.05
10/31/2022,Whatcom,Passenger,1990,783,2773,148699,151472,1.83
11/30/2022,Whatcom,Passenger,2049,797,2846,148705,151551,1.88
11/30/2022,Whatcom,Truck,21,0,21,43063,43084,0.05
12/31/2022,Whatcom,Passenger,2105,806,2911,148590,151501,1.92
12/31/2022,Whatcom,Truck,26,0,26,43000,43026,0.06
1/31/2023,Whatcom,Passenger,2150,820,2970,148316,151286,1.96
1/31/2023,Whatcom,Truck,37,0,37,42848,42885,0.09
2/28/2023,Whatcom,Passenger,2211,824,3035,147979,151014,2.01
2/28/2023,Whatcom,Truck,44,0,44,42680,42724,0.1
3/31/2023,Whatcom,Truck,48,0,48,42511,42559,0.11
3/31/2023,Whatcom,Passenger,2256,835,3091,146486,149577,2.07
4/30/2023,Whatcom,Truck,52,0,52,42148,42200,0.12
4/30/2023,Whatcom,Passenger,2309,854,3163,145753,148916,2.12
5/31/2023,Whatcom,Passenger,2351,860,3211,144226,147437,2.18
5/31/2023,Whatcom,Truck,57,0,57,41521,41578,0.14
1/31/2017,Whitman,Truck,0,0,0,8404,8404,0
1/31/2017,Whitman,Passenger,8,19,27,21936,21963,0.12
2/28/2017,Whitman,Passenger,8,18,26,21939,21965,0.12
2/28/2017,Whitman,Truck,0,0,0,8400,8400,0
3/31/2017,Whitman,Passenger,9,18,27,21938,21965,0.12
3/31/2017,Whitman,Truck,0,0,0,8390,8390,0
4/30/2017,Whitman,Passenger,9,19,28,21965,21993,0.13
4/30/2017,Whitman,Truck,0,0,0,8381,8381,0
5/31/2017,Whitman,Passenger,10,20,30,21988,22018,0.14
5/31/2017,Whitman,Truck,0,0,0,8395,8395,0
6/30/2017,Whitman,Truck,0,0,0,8430,8430,0
6/30/2017,Whitman,Passenger,10,20,30,22038,22068,0.14
7/31/2017,Whitman,Passenger,12,19,31,22106,22137,0.14
7/31/2017,Whitman,Truck,0,0,0,8426,8426,0
8/31/2017,Whitman,Truck,0,0,0,8452,8452,0
8/31/2017,Whitman,Passenger,11,22,33,22126,22159,0.15
9/30/2017,Whitman,Truck,0,0,0,8429,8429,0
9/30/2017,Whitman,Passenger,12,22,34,22191,22225,0.15
10/31/2017,Whitman,Truck,0,0,0,8441,8441,0
10/31/2017,Whitman,Passenger,12,20,32,22297,22329,0.14
11/30/2017,Whitman,Truck,0,0,0,8438,8438,0
11/30/2017,Whitman,Passenger,16,19,35,22386,22421,0.16
12/31/2017,Whitman,Passenger,17,20,37,22425,22462,0.16
12/31/2017,Whitman,Truck,0,0,0,8451,8451,0
1/31/2018,Whitman,Passenger,18,20,38,22473,22511,0.17
1/31/2018,Whitman,Truck,0,0,0,8473,8473,0
2/28/2018,Whitman,Truck,0,0,0,8454,8454,0
2/28/2018,Whitman,Passenger,18,21,39,22529,22568,0.17
3/31/2018,Whitman,Passenger,18,23,41,22488,22529,0.18
3/31/2018,Whitman,Truck,0,0,0,8454,8454,0
4/30/2018,Whitman,Truck,0,0,0,8464,8464,0
4/30/2018,Whitman,Passenger,20,24,44,22555,22599,0.19
5/31/2018,Whitman,Truck,0,0,0,8471,8471,0
5/31/2018,Whitman,Passenger,19,27,46,22578,22624,0.2
6/30/2018,Whitman,Passenger,19,28,47,22602,22649,0.21
6/30/2018,Whitman,Truck,0,0,0,8494,8494,0
7/31/2018,Whitman,Truck,0,0,0,8497,8497,0
7/31/2018,Whitman,Passenger,19,28,47,22659,22706,0.21
8/31/2018,Whitman,Passenger,20,30,50,22682,22732,0.22
8/31/2018,Whitman,Truck,0,0,0,8507,8507,0
9/30/2018,Whitman,Passenger,20,32,52,22693,22745,0.23
9/30/2018,Whitman,Truck,0,0,0,8519,8519,0
10/31/2018,Whitman,Passenger,19,33,52,22748,22800,0.23
10/31/2018,Whitman,Truck,0,0,0,8534,8534,0
11/30/2018,Whitman,Truck,0,0,0,8534,8534,0
11/30/2018,Whitman,Passenger,20,35,55,22798,22853,0.24
12/31/2018,Whitman,Passenger,24,38,62,22815,22877,0.27
12/31/2018,Whitman,Truck,0,0,0,8544,8544,0
1/31/2019,Whitman,Truck,0,0,0,8514,8514,0
1/31/2019,Whitman,Passenger,24,40,64,22849,22913,0.28
2/28/2019,Whitman,Passenger,25,40,65,22758,22823,0.28
2/28/2019,Whitman,Truck,0,0,0,8492,8492,0
3/31/2019,Whitman,Passenger,27,41,68,22717,22785,0.3
3/31/2019,Whitman,Truck,0,0,0,8504,8504,0
4/30/2019,Whitman,Truck,0,0,0,8519,8519,0
4/30/2019,Whitman,Passenger,29,45,74,22713,22787,0.32
5/31/2019,Whitman,Passenger,31,45,76,22712,22788,0.33
5/31/2019,Whitman,Truck,0,0,0,8551,8551,0
6/30/2019,Whitman,Truck,0,0,0,8586,8586,0
6/30/2019,Whitman,Passenger,31,46,77,22714,22791,0.34
7/31/2019,Whitman,Truck,0,0,0,8631,8631,0
7/31/2019,Whitman,Passenger,33,45,78,22704,22782,0.34
8/31/2019,Whitman,Passenger,34,44,78,22713,22791,0.34
8/31/2019,Whitman,Truck,0,0,0,8628,8628,0
9/30/2019,Whitman,Passenger,36,45,81,22711,22792,0.36
9/30/2019,Whitman,Truck,0,0,0,8605,8605,0
10/31/2019,Whitman,Truck,0,0,0,8596,8596,0
10/31/2019,Whitman,Passenger,38,45,83,22718,22801,0.36
11/30/2019,Whitman,Passenger,41,46,87,22705,22792,0.38
11/30/2019,Whitman,Truck,0,0,0,8582,8582,0
12/31/2019,Whitman,Passenger,42,46,88,22678,22766,0.39
12/31/2019,Whitman,Truck,0,0,0,8580,8580,0
1/31/2020,Whitman,Passenger,42,48,90,22664,22754,0.4
1/31/2020,Whitman,Truck,0,0,0,8568,8568,0
2/29/2020,Whitman,Passenger,42,48,90,22621,22711,0.4
2/29/2020,Whitman,Truck,0,0,0,8556,8556,0
3/31/2020,Whitman,Passenger,42,46,88,22485,22573,0.39
3/31/2020,Whitman,Truck,0,0,0,8550,8550,0
4/30/2020,Whitman,Truck,0,0,0,8533,8533,0
4/30/2020,Whitman,Passenger,44,48,92,22313,22405,0.41
5/31/2020,Whitman,Truck,0,0,0,8515,8515,0
5/31/2020,Whitman,Passenger,45,48,93,22175,22268,0.42
6/30/2020,Whitman,Truck,0,0,0,8510,8510,0
6/30/2020,Whitman,Passenger,44,48,92,22140,22232,0.41
7/31/2020,Whitman,Passenger,45,49,94,22124,22218,0.42
7/31/2020,Whitman,Truck,0,0,0,8509,8509,0
8/31/2020,Whitman,Passenger,46,48,94,22023,22117,0.43
8/31/2020,Whitman,Truck,0,0,0,8482,8482,0
9/30/2020,Whitman,Passenger,47,47,94,21999,22093,0.43
9/30/2020,Whitman,Truck,0,0,0,8499,8499,0
10/31/2020,Whitman,Passenger,50,46,96,21983,22079,0.43
10/31/2020,Whitman,Truck,0,0,0,8489,8489,0
11/30/2020,Whitman,Passenger,51,44,95,21965,22060,0.43
11/30/2020,Whitman,Truck,0,0,0,8489,8489,0
12/31/2020,Whitman,Truck,0,0,0,8510,8510,0
12/31/2020,Whitman,Passenger,51,44,95,21906,22001,0.43
1/31/2021,Whitman,Passenger,51,46,97,21848,21945,0.44
1/31/2021,Whitman,Truck,0,0,0,8514,8514,0
2/28/2021,Whitman,Passenger,53,46,99,21855,21954,0.45
2/28/2021,Whitman,Truck,0,0,0,8516,8516,0
3/31/2021,Whitman,Passenger,54,44,98,21934,22032,0.44
3/31/2021,Whitman,Truck,0,0,0,8555,8555,0
4/30/2021,Whitman,Truck,0,0,0,8566,8566,0
4/30/2021,Whitman,Passenger,59,44,103,21993,22096,0.47
5/31/2021,Whitman,Passenger,60,44,104,22018,22122,0.47
5/31/2021,Whitman,Truck,0,0,0,8573,8573,0
6/30/2021,Whitman,Passenger,58,47,105,22000,22105,0.48
6/30/2021,Whitman,Truck,0,0,0,8586,8586,0
7/31/2021,Whitman,Passenger,61,49,110,21946,22056,0.5
7/31/2021,Whitman,Truck,0,0,0,8592,8592,0
8/31/2021,Whitman,Truck,0,0,0,8575,8575,0
8/31/2021,Whitman,Passenger,63,52,115,21936,22051,0.52
9/30/2021,Whitman,Passenger,64,56,120,21936,22056,0.54
9/30/2021,Whitman,Truck,0,0,0,8561,8561,0
10/31/2021,Whitman,Truck,0,0,0,8559,8559,0
10/31/2021,Whitman,Passenger,63,58,121,21941,22062,0.55
11/30/2021,Whitman,Truck,0,0,0,8559,8559,0
11/30/2021,Whitman,Passenger,66,58,124,21968,22092,0.56
12/31/2021,Whitman,Passenger,67,59,126,21987,22113,0.57
12/31/2021,Whitman,Truck,0,0,0,8562,8562,0
1/31/2022,Whitman,Truck,0,0,0,8568,8568,0
1/31/2022,Whitman,Passenger,69,58,127,21981,22108,0.57
2/28/2022,Whitman,Truck,0,0,0,8581,8581,0
2/28/2022,Whitman,Passenger,70,56,126,22030,22156,0.57
3/31/2022,Whitman,Passenger,79,54,133,22056,22189,0.6
3/31/2022,Whitman,Truck,0,0,0,8591,8591,0
4/30/2022,Whitman,Passenger,83,56,139,22064,22203,0.63
4/30/2022,Whitman,Truck,0,0,0,8589,8589,0
5/31/2022,Whitman,Truck,0,0,0,8565,8565,0
5/31/2022,Whitman,Passenger,84,58,142,22046,22188,0.64
6/30/2022,Whitman,Truck,1,0,1,8575,8576,0.01
6/30/2022,Whitman,Passenger,87,60,147,22031,22178,0.66
7/31/2022,Whitman,Truck,2,0,2,8574,8576,0.02
7/31/2022,Whitman,Passenger,88,60,148,21985,22133,0.67
8/31/2022,Whitman,Passenger,94,62,156,22026,22182,0.7
8/31/2022,Whitman,Truck,2,0,2,8570,8572,0.02
9/30/2022,Whitman,Truck,2,0,2,8590,8592,0.02
9/30/2022,Whitman,Passenger,96,64,160,22002,22162,0.72
10/31/2022,Whitman,Passenger,103,65,168,21983,22151,0.76
10/31/2022,Whitman,Truck,3,0,3,8606,8609,0.03
11/30/2022,Whitman,Passenger,109,65,174,21984,22158,0.79
11/30/2022,Whitman,Truck,3,0,3,8624,8627,0.03
12/31/2022,Whitman,Truck,3,0,3,8651,8654,0.03
12/31/2022,Whitman,Passenger,110,67,177,21957,22134,0.8
1/31/2023,Whitman,Truck,3,0,3,8629,8632,0.03
1/31/2023,Whitman,Passenger,120,70,190,21980,22170,0.86
2/28/2023,Whitman,Passenger,124,71,195,21962,22157,0.88
2/28/2023,Whitman,Truck,4,0,4,8630,8634,0.05
3/31/2023,Whitman,Passenger,131,72,203,21889,22092,0.92
3/31/2023,Whitman,Truck,4,0,4,8542,8546,0.05
4/30/2023,Whitman,Passenger,138,73,211,21761,21972,0.96
4/30/2023,Whitman,Truck,4,0,4,8486,8490,0.05
5/31/2023,Whitman,Truck,4,0,4,8400,8404,0.05
5/31/2023,Whitman,Passenger,143,75,218,21547,21765,1
1/31/2017,Yakima,Passenger,36,49,85,159938,160023,0.05
1/31/2017,Yakima,Truck,0,0,0,57339,57339,0
2/28/2017,Yakima,Passenger,36,50,86,159135,159221,0.05
2/28/2017,Yakima,Truck,0,0,0,57225,57225,0
3/31/2017,Yakima,Passenger,36,50,86,159236,159322,0.05
3/31/2017,Yakima,Truck,0,0,0,57269,57269,0
4/30/2017,Yakima,Truck,0,0,0,57222,57222,0
4/30/2017,Yakima,Passenger,38,54,92,159291,159383,0.06
5/31/2017,Yakima,Truck,0,0,0,57284,57284,0
5/31/2017,Yakima,Passenger,42,55,97,159382,159479,0.06
6/30/2017,Yakima,Truck,0,0,0,57354,57354,0
6/30/2017,Yakima,Passenger,45,57,102,159409,159511,0.06
7/31/2017,Yakima,Truck,0,0,0,57470,57470,0
7/31/2017,Yakima,Passenger,49,62,111,159662,159773,0.07
8/31/2017,Yakima,Passenger,54,67,121,160154,160275,0.08
8/31/2017,Yakima,Truck,0,0,0,57645,57645,0
9/30/2017,Yakima,Passenger,57,69,126,160624,160750,0.08
9/30/2017,Yakima,Truck,0,0,0,57709,57709,0
10/31/2017,Yakima,Passenger,57,72,129,161011,161140,0.08
10/31/2017,Yakima,Truck,0,0,0,57815,57815,0
11/30/2017,Yakima,Passenger,57,73,130,161629,161759,0.08
11/30/2017,Yakima,Truck,0,0,0,57920,57920,0
12/31/2017,Yakima,Passenger,59,75,134,162075,162209,0.08
12/31/2017,Yakima,Truck,0,0,0,58016,58016,0
1/31/2018,Yakima,Passenger,60,76,136,162514,162650,0.08
1/31/2018,Yakima,Truck,0,0,0,58111,58111,0
2/28/2018,Yakima,Passenger,61,79,140,162336,162476,0.09
2/28/2018,Yakima,Truck,0,0,0,58130,58130,0
3/31/2018,Yakima,Truck,0,0,0,58179,58179,0
3/31/2018,Yakima,Passenger,63,81,144,162827,162971,0.09
4/30/2018,Yakima,Truck,0,0,0,58220,58220,0
4/30/2018,Yakima,Passenger,62,84,146,163240,163386,0.09
5/31/2018,Yakima,Passenger,62,84,146,163649,163795,0.09
5/31/2018,Yakima,Truck,0,0,0,58343,58343,0
6/30/2018,Yakima,Truck,0,0,0,58492,58492,0
6/30/2018,Yakima,Passenger,60,88,148,163784,163932,0.09
7/31/2018,Yakima,Passenger,65,93,158,163971,164129,0.1
7/31/2018,Yakima,Truck,0,0,0,58548,58548,0
8/31/2018,Yakima,Passenger,67,92,159,164214,164373,0.1
8/31/2018,Yakima,Truck,0,0,0,58623,58623,0
9/30/2018,Yakima,Truck,0,0,0,58694,58694,0
9/30/2018,Yakima,Passenger,67,93,160,164246,164406,0.1
10/31/2018,Yakima,Truck,0,0,0,58761,58761,0
10/31/2018,Yakima,Passenger,71,96,167,164427,164594,0.1
11/30/2018,Yakima,Passenger,78,98,176,164690,164866,0.11
11/30/2018,Yakima,Truck,0,0,0,58753,58753,0
12/31/2018,Yakima,Truck,0,0,0,58849,58849,0
12/31/2018,Yakima,Passenger,82,99,181,164769,164950,0.11
1/31/2019,Yakima,Passenger,84,100,184,164937,165121,0.11
1/31/2019,Yakima,Truck,0,0,0,58931,58931,0
2/28/2019,Yakima,Truck,0,0,0,58799,58799,0
2/28/2019,Yakima,Passenger,86,101,187,164469,164656,0.11
3/31/2019,Yakima,Passenger,89,102,191,164208,164399,0.12
3/31/2019,Yakima,Truck,0,0,0,58748,58748,0
4/30/2019,Yakima,Truck,0,0,0,58950,58950,0
4/30/2019,Yakima,Passenger,93,103,196,164619,164815,0.12
5/31/2019,Yakima,Truck,0,0,0,59086,59086,0
5/31/2019,Yakima,Passenger,94,104,198,165015,165213,0.12
6/30/2019,Yakima,Passenger,105,104,209,165148,165357,0.13
6/30/2019,Yakima,Truck,0,0,0,59140,59140,0
7/31/2019,Yakima,Passenger,109,107,216,165399,165615,0.13
7/31/2019,Yakima,Truck,0,0,0,59261,59261,0
8/31/2019,Yakima,Truck,0,0,0,59392,59392,0
8/31/2019,Yakima,Passenger,112,108,220,165637,165857,0.13
9/30/2019,Yakima,Truck,0,0,0,59400,59400,0
9/30/2019,Yakima,Passenger,111,113,224,165660,165884,0.14
10/31/2019,Yakima,Passenger,115,114,229,165910,166139,0.14
10/31/2019,Yakima,Truck,0,0,0,59496,59496,0
11/30/2019,Yakima,Truck,0,0,0,59594,59594,0
11/30/2019,Yakima,Passenger,117,116,233,166002,166235,0.14
12/31/2019,Yakima,Passenger,116,114,230,166301,166531,0.14
12/31/2019,Yakima,Truck,0,0,0,59623,59623,0
1/31/2020,Yakima,Passenger,120,115,235,166252,166487,0.14
1/31/2020,Yakima,Truck,0,0,0,59643,59643,0
2/29/2020,Yakima,Passenger,122,116,238,165964,166202,0.14
2/29/2020,Yakima,Truck,0,0,0,59629,59629,0
3/31/2020,Yakima,Passenger,124,116,240,165843,166083,0.14
3/31/2020,Yakima,Truck,0,0,0,59600,59600,0
4/30/2020,Yakima,Passenger,129,115,244,165268,165512,0.15
4/30/2020,Yakima,Truck,0,0,0,59520,59520,0
5/31/2020,Yakima,Passenger,131,117,248,165025,165273,0.15
5/31/2020,Yakima,Truck,0,0,0,59576,59576,0
6/30/2020,Yakima,Passenger,132,119,251,165359,165610,0.15
6/30/2020,Yakima,Truck,0,0,0,59900,59900,0
7/31/2020,Yakima,Truck,0,0,0,60206,60206,0
7/31/2020,Yakima,Passenger,139,119,258,165781,166039,0.16
8/31/2020,Yakima,Truck,0,0,0,60425,60425,0
8/31/2020,Yakima,Passenger,146,122,268,166137,166405,0.16
9/30/2020,Yakima,Passenger,154,124,278,166504,166782,0.17
9/30/2020,Yakima,Truck,0,0,0,60580,60580,0
10/31/2020,Yakima,Truck,0,0,0,60701,60701,0
10/31/2020,Yakima,Passenger,157,122,279,166898,167177,0.17
11/30/2020,Yakima,Passenger,166,122,288,167023,167311,0.17
11/30/2020,Yakima,Truck,0,0,0,60778,60778,0
12/31/2020,Yakima,Truck,0,0,0,60989,60989,0
12/31/2020,Yakima,Passenger,170,128,298,167307,167605,0.18
1/31/2021,Yakima,Passenger,178,129,307,167582,167889,0.18
1/31/2021,Yakima,Truck,0,0,0,61088,61088,0
2/28/2021,Yakima,Passenger,184,135,319,167519,167838,0.19
2/28/2021,Yakima,Truck,0,0,0,61152,61152,0
3/31/2021,Yakima,Truck,0,0,0,61388,61388,0
3/31/2021,Yakima,Passenger,188,135,323,168245,168568,0.19
4/30/2021,Yakima,Passenger,206,139,345,169236,169581,0.2
4/30/2021,Yakima,Truck,0,0,0,61661,61661,0
5/31/2021,Yakima,Passenger,211,145,356,169317,169673,0.21
5/31/2021,Yakima,Truck,0,0,0,61686,61686,0
6/30/2021,Yakima,Truck,0,0,0,61732,61732,0
6/30/2021,Yakima,Passenger,225,155,380,169351,169731,0.22
7/31/2021,Yakima,Truck,0,0,0,61730,61730,0
7/31/2021,Yakima,Passenger,236,161,397,169327,169724,0.23
